,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Kelas
47,7.828461877574173,1.175656953658717,0.6492910309311517,0.09689263471006757,0.998758814660117,0.0
48,7.354646690877255,1.1375736028559449,0.6534366895627524,0.10100417882249826,0.9988512225252852,0.0
49,23.689194561249906,2.502256563370903,0.44728373476991157,0.0582106549912466,0.9974213685232624,0.0
50,10.003696185596883,1.4806483930431993,0.5702039555483517,0.06480273466787742,0.9985997543690883,0.0
51,40.22702427121611,4.156660403359065,0.269518833505801,0.02429517599704196,0.9814631002777763,0.0
52,15.109134037398045,2.577058711105357,0.3613381698697126,0.028975434474672896,0.9942378187412775,0.0
53,12.83280582425509,2.2743240639700124,0.4074204029674212,0.030555669662595448,0.9954839245559028,0.0
54,13.104049081929615,1.9078476058647986,0.5089406636248226,0.06230790335205693,0.9968181378686127,0.0
55,9.783348721853653,1.8026161769058127,0.5057393718581226,0.06221575897362897,0.9976764546933836,0.0
56,11.58874284780625,1.8457704947345057,0.5087110361242434,0.06563688052326572,0.9970849505604303,0.0
57,8.812311036923322,1.8086711086861362,0.48762267565058937,0.05780981697410978,0.9973303437516513,0.0
58,9.623709984709103,1.889763885120971,0.4787077095004665,0.06121380621260802,0.9973085060084467,0.0
59,11.1547341665228,1.9701425197918465,0.47843610041331947,0.058301719330717164,0.9970854176135286,0.0
60,19.046924947880473,2.0467615314454477,0.5173532054426104,0.07029006197849284,0.9951262092143642,0.0
61,11.098451814945076,1.7007432916503844,0.5846124765916764,0.0889251826116177,0.9962514254768433,0.0
62,25.613878576700966,2.081863575181278,0.578250880134488,0.08282588221771409,0.9921306174745983,0.0
63,11.458211758065218,1.6729001128913206,0.5891735484970089,0.08200006486483206,0.9964800024378437,0.0
64,38.61537574356302,2.54145852329469,0.504549252933991,0.06499193404273029,0.9898354848781634,0.0
65,16.582129517025713,1.944406923210563,0.5301620706408992,0.07155396239654957,0.9948495699352607,0.0
66,22.23230514897498,2.1051345878214036,0.52085646336544,0.06782124455541129,0.9935778784411909,0.0
67,14.10388996264767,1.8447190974635164,0.5661804851274683,0.07865477542800679,0.9960346543667314,0.0
68,41.69654867352699,2.6093640093786634,0.4929835655218542,0.06701156037385587,0.9886986446413766,0.0
69,30.63936976249403,2.3676278711302157,0.5122355244070277,0.06694251292887009,0.9925486724130979,0.0
70,38.24965589857149,2.533568342668577,0.500258433044637,0.062057881171752,0.9927364125952581,0.0
71,21.077263796621946,2.1581243758412576,0.5189801296926226,0.06546450704472215,0.9954400034386366,0.0
72,26.52111013416699,2.1682107811210978,0.5549924661888079,0.0712490495472084,0.994183736348995,0.0
73,24.7276914849722,3.3624883273974984,0.29556803555232725,0.03107377909003188,0.985243010300838,0.0
74,57.73575100981584,5.097818309155664,0.22531543116492364,0.025476990182620826,0.965518595582414,0.0
75,16.837307537786657,2.5233427619006257,0.377368242020683,0.04020346268326076,0.9859929374151396,0.0
76,21.027016645674077,2.868798590601112,0.3452334296705732,0.038187916585069134,0.9837400478005911,0.0
77,23.073675566799857,2.901578515896456,0.35043650490290734,0.0355192152519475,0.9857676217242096,0.0
78,24.14170267981237,2.9613962604239052,0.347795229987822,0.0348985410911465,0.9863448032930079,0.0
79,49.71047032444406,4.20602604890549,0.31750162839579743,0.030865250490462893,0.9951560098857676,1.0
80,46.04520717512162,3.853835128561502,0.3442950559154093,0.029366992783348155,0.9948610595919029,1.0
81,51.878046820708825,4.138159637769284,0.3111012798447049,0.031112325776715122,0.9948740234829111,1.0
82,60.820577156875515,3.834551257001433,0.41205815202947105,0.03363185128857025,0.9937703963205767,1.0
83,69.42242086752637,4.306185141765447,0.3406233365785639,0.03296213000909003,0.9940643436352915,1.0
84,37.424413655316194,3.208598093293954,0.4318246462534564,0.058194319355387006,0.9919676255224199,1.0
85,59.114828819927034,4.028680670170257,0.3868993792440803,0.03196262128348034,0.9938976419631957,1.0
86,88.51178064193884,4.881940040826963,0.33630731617041165,0.034841540374119656,0.9917966126150584,1.0
87,57.65974879473593,4.172940464298124,0.33364984552526733,0.03478599157279895,0.9950606161976281,1.0
88,44.274187804030575,3.600713928943711,0.3696364459080841,0.03719922447696687,0.9960833230105339,1.0
89,94.72046532965601,5.31626753604934,0.27999093086086485,0.031349237838820945,0.9908326228792381,1.0
90,41.77347414654274,3.9572280555072967,0.32174261617620087,0.030174714257732202,0.996098570325393,1.0
91,75.96747334303335,4.745564139593467,0.313523002085666,0.03305256382851513,0.9926335628182199,1.0
92,58.61344900972898,4.3708407531271725,0.2992324976835135,0.03272044649687628,0.9944237055006642,1.0
93,36.6631243485059,3.6305067538220985,0.34409359060545686,0.03507661910137934,0.9963299999582104,1.0
94,91.31931544258165,5.542220889072272,0.25846568786448476,0.02866785262220268,0.9913471991586472,1.0
95,38.403753148888114,3.7667928031619176,0.31172150724976616,0.030288486672164803,0.9928934875062406,1.0
96,16.527267199444058,2.5242323227936065,0.3989512708517505,0.03540519207943287,0.9969727669677486,1.0
97,24.750214721594855,3.0827204764593468,0.3541493525275033,0.03115892412110342,0.995601650209933,1.0
98,19.912251074965255,2.740700193276581,0.38270610163967445,0.030999215039902606,0.9964689623328131,1.0
99,11.179063417145535,1.7588879109428563,0.5477074722212297,0.05944209477684982,0.998888733345811,1.0
100,12.194876470515698,1.911975762695144,0.5119048005562936,0.06310460717939795,0.9988346078310046,1.0
101,36.54895625217165,3.703792509989576,0.332971538318909,0.031263410485342445,0.9963151179864178,1.0
102,7.642368809652996,1.5386649289713172,0.554678779060735,0.06540687169840277,0.9992564294958616,1.0
103,6.268387226551902,1.3759155270426913,0.5792205296606412,0.07094986157419066,0.9993918007884004,1.0
104,13.659054615631243,2.032557741633166,0.4995229530436712,0.059136870445636903,0.9987076626843504,1.0
105,15.93589175832984,2.1637262775297805,0.49064350138647006,0.06918238159608174,0.9983447864952172,1.0
106,9.771593767726342,1.764352633980319,0.5175829592533209,0.06032945741273147,0.9991218961118161,1.0
107,11.491765805731621,1.8986911023010333,0.5022926718099374,0.06407615155629043,0.9989280684216189,1.0
108,8.236220697585518,1.6350140731743408,0.5332885043759956,0.0668641598452787,0.9992267248950939,1.0
109,10.688117339137296,1.8678219103756135,0.5036936566314729,0.05918696164902239,0.9989533373701807,1.0
110,9.042222760006906,1.719605026265815,0.5280315386967651,0.06201006669579946,0.9990952240098924,1.0
111,7.594475546896195,1.5904069659900855,0.536704449698169,0.07014712589212282,0.99923907519617,1.0
112,41.64941193391516,3.7949234184360208,0.339418144636931,0.031972254124131204,0.9957816505762687,1.0
113,11.568598015882804,1.8956780094704908,0.5005749323070935,0.06484095667403761,0.9989111072829048,1.0
114,6.550274295878857,1.4263594563099613,0.5693626048173136,0.06515847153433481,0.9994144945218484,1.0
115,7.380236515648507,1.5456279132858164,0.5481150655844395,0.0531803626938952,0.9994215568507208,1.0
116,13.300153910893531,2.0265303999062816,0.48864557099208494,0.06155971087206279,0.998795768589742,1.0
117,8.290120338742694,1.6188172830295706,0.538134091109381,0.061240239505527004,0.9992390204544349,1.0
118,5.588003428120453,1.3691936209830566,0.5676474731974257,0.060001535854500965,0.999479253356896,1.0
119,7.09201227896022,1.519598321084174,0.5488340751477263,0.0606246740362144,0.9993386972260893,1.0
120,6.4005791889658905,1.4664633789182924,0.5513914835117899,0.05950065387980745,0.9993904737184705,1.0
121,4.351192270701167,1.3995486310195375,0.5181606703005105,0.04047016121529764,0.998097687830106,1.0
122,3.5596858219123186,1.2654075807177514,0.5449798015924846,0.049222356577225825,0.9979051390732135,1.0
123,23.722630461692148,3.1480626194405836,0.3418671662672737,0.028644123071984405,0.997514200432858,1.0
124,2.319444624262489,0.979282572240615,0.6193581919629074,0.05702134000638592,0.9986174471958302,1.0
125,3.1890197193605463,1.1245473979815168,0.5891244535842985,0.0547797662044356,0.9981078703373347,1.0
126,2.8495446236459703,1.1270242631056528,0.5767285542134233,0.0546544676091295,0.9980496977502046,1.0
127,2.3273957158093967,1.0306953255528635,0.5959927730116388,0.05576014343113053,0.9984257863615369,1.0
128,2.4944974137027516,1.0574466248666776,0.5919320817561841,0.05154724683265699,0.9984094417099946,1.0
129,2.9508394676974863,1.1421186521661397,0.5730737929128431,0.05149227570019301,0.9982738739522529,1.0
130,4.108764357186454,1.3465357026158902,0.5307882687534954,0.04868263995636151,0.9976289772546962,1.0
131,3.465016399405676,1.2509731752578592,0.5485496730328518,0.05289394695467661,0.9975500330514203,1.0
132,2.9440113655279565,1.1539451822121936,0.5693522240342773,0.052002955389917636,0.9981606451768942,1.0
133,4.657127576278815,1.4523426181096295,0.510148246401801,0.04290957705267376,0.9978530099479834,1.0
134,24.88536717121265,3.206584162178596,0.3484657093894142,0.03121293171631098,0.9973731328519522,1.0
135,4.965374442820945,1.4889851172310897,0.5050375270692018,0.042272724675364935,0.9977327922557309,1.0
136,3.109114617049217,1.198388573436662,0.5560004558996964,0.05008350755036528,0.9982820212485706,1.0
137,3.7501970548886874,1.2780429066405263,0.5463859902331469,0.04985468948049379,0.9980743448880952,1.0
138,2.771940216151565,1.1137398967947176,0.5782632482905816,0.05079238907843546,0.998431678486842,1.0
139,4.216127212532599,1.4310765654958972,0.5029201305263592,0.04688398238369496,0.99684696142269,1.0
140,3.043732236546014,1.1802428005992565,0.5604504535060274,0.052717417766913736,0.9981458993887975,1.0
141,11.407546963335616,2.319966892929144,0.38167955579952534,0.040007502216252044,0.9931381001989901,1.0
142,9.039631999802715,2.054671672801031,0.41238015937757894,0.04204998692691665,0.9947071443625638,1.0
143,5.092736250084771,1.5712246687751619,0.4783056585634107,0.047058389666477046,0.9970122100209214,1.0
144,4.301411751468857,1.4127641783959408,0.5112140661463548,0.049493345744756445,0.997460973534039,1.0
145,39.59689141808866,3.748001335156962,0.3399597661278523,0.030742243710902502,0.9961003809563669,1.0
146,4.097560819600373,1.3790749594638751,0.5189142879430129,0.04882276958304592,0.9976859478539934,1.0
147,3.013515411127827,1.1497816577058722,0.57318903723677,0.05455348280172246,0.9981077240262737,1.0
148,5.723039158260783,1.6368273238464004,0.47319458672276826,0.04635596273228894,0.9964377839519982,1.0
149,2.1683079975090633,0.9913124737958419,0.6063542437842797,0.05608541077661269,0.9986561675948643,1.0
150,3.5295618356475202,1.2831060251066662,0.5365991909381462,0.05237742600279769,0.9978372062724122,1.0
151,1.5485124515993787,0.8154158291612202,0.6583365960875865,0.05985452190665359,0.9990153019280252,1.0
152,1.6548030680444916,0.8387303622956076,0.6530107941275813,0.0627306558104842,0.9988847393536956,1.0
153,1.9534094692578983,0.9238866315633708,0.6279317021787747,0.059069038868484684,0.9987291771501948,1.0
154,12.1593289115101,1.8456437128517522,0.5294647610059576,0.06577987899933908,0.9976762914868761,1.0
155,11.331108189261844,1.5833232113349938,0.5920928357957409,0.08013335173933284,0.9978271925534765,1.0
156,40.046392362467984,3.821312035951544,0.3287806163019136,0.030620852598431697,0.9957789774312485,1.0
157,6.618699826744272,1.5365593477939181,0.5366964649776371,0.06412832868240767,0.9987191662902022,1.0
158,9.220867010684273,1.5468688540761155,0.5814903957998367,0.060488631156149664,0.9983353670289787,1.0
159,8.543496359163441,1.5188098842084494,0.5724609671051305,0.07036272299588738,0.9982496223567274,1.0
160,13.705643846215498,1.7500238130467753,0.5652425057508383,0.06774414612955483,0.9974725223807986,1.0
161,11.11338878338718,1.668211273337115,0.5546608940735246,0.0712339511421808,0.9978249122421295,1.0
162,40.12831773366921,3.946810393502432,0.3380720464827482,0.040306446431443634,0.9923967151420762,1.0
163,8.847390223245307,2.0205166348158445,0.4226366718230312,0.04892903925844549,0.9978895672220613,1.0
164,9.883400091181452,2.065930159350441,0.42033865114092306,0.04375751010824852,0.9953479519050377,1.0
165,6.950946550301766,1.762476119143763,0.4550874106206476,0.04365687992648455,0.9965261699601276,1.0
166,45.347251237838776,3.9558715905142456,0.3460713268147393,0.029239980004962904,0.9955505951290347,1.0
167,65.22284382600765,4.554572131254343,0.31708736611961624,0.030799413656449594,0.9935595445943198,1.0
168,42.61150891461084,3.056821957522585,0.46741361099734086,0.04036376236361946,0.9925025877324278,2.0
169,28.82877432938145,3.188249147662468,0.3820064442168315,0.033143290154973505,0.994521098500604,2.0
170,7.501729181694319,1.643051522493696,0.4953979541071397,0.03927430855397172,0.9985947113334643,2.0
171,4.747068297975968,1.3977396871782541,0.525419886776493,0.041934996777172225,0.9989844089456902,2.0
172,9.374147200078914,1.9155503048686504,0.4478118791719228,0.03628473805899535,0.9983011895931193,2.0
173,4.984262581611704,1.3514824199604194,0.5489677670101821,0.041262842927482814,0.9990955327957247,2.0
174,10.67998000937109,1.9254638534904225,0.45582243081885887,0.03702196342429347,0.9980458263870683,2.0
175,4.747068297975968,1.3977396871782541,0.525419886776493,0.041934996777172225,0.9989844089456902,2.0
176,44.03578955654969,3.019946306028492,0.47625765836964973,0.04047765910456433,0.9922057117336189,2.0
177,22.764631322909217,3.0186180543566725,0.35474797851750406,0.036393115627919886,0.9957850609693976,2.0
178,11.615123596648601,1.9338959839951666,0.4904864803810226,0.04016218058266175,0.9988019682913739,2.0
179,15.20660885259647,2.333599284221429,0.43263335122118685,0.03475234376200468,0.9984527490265418,2.0
180,6.9934450157520605,1.4872155535415934,0.5594585798529204,0.05665746565308155,0.9990158828170326,2.0
181,20.61919162027361,2.791301070893521,0.39511282804540676,0.03731593599319099,0.9976267713689444,2.0
182,4.8354186191333515,1.2749697881470887,0.5757114673574644,0.04329153649424579,0.9994284078380654,2.0
183,7.40724895345898,1.663152277112965,0.5017956584411543,0.03586415952376506,0.9985385618379112,2.0
184,6.749258173500781,1.55583165331903,0.5210804142350156,0.03939770974211457,0.9984483888386327,2.0
185,2.7655983334155425,1.0240332977778874,0.6158271001907747,0.053354811273521215,0.9994172959180019,2.0
186,12.253640451204776,2.311803508890917,0.4151832185048654,0.03107980014080438,0.9975228572456446,2.0
187,50.998790392633765,3.303209694232106,0.44596099497656183,0.03944625389947351,0.990796983922894,2.0
188,8.22295176971782,1.8014834988686876,0.47254284091494103,0.036101365485728225,0.9982886954542748,2.0
189,13.410898746000333,2.3826119290263317,0.40203207117950546,0.03165010037516799,0.9973946145381418,2.0
190,12.347951076133931,2.2665617813700285,0.4132666082533746,0.03177892063053507,0.9976443840445945,2.0
191,6.749258173500781,1.55583165331903,0.5210804142350156,0.03939770974211457,0.9984483888386327,2.0
192,7.021982755963281,1.6516985098735522,0.5038569604226328,0.04456637819530555,0.998672135225701,2.0
193,4.404681691234949,1.4160593954414584,0.517784652731819,0.035129127690103554,0.9992589530269409,2.0
194,4.480353157502112,1.4400462235128022,0.5113405844616186,0.04309824628027359,0.9990508873428174,2.0
195,2.9360958008890203,1.1478216842066327,0.5733586608575675,0.05004328832220882,0.9993789134008714,2.0
196,23.43455681061484,2.947652261572989,0.38944219155971915,0.038743342224120576,0.9952784204789831,2.0
197,3.1352092170814116,1.2083416313167434,0.5543898080892246,0.04411647788896451,0.9993386340802322,2.0
198,26.331847474374563,2.540004723332175,0.4709458309016842,0.03833519639881485,0.9946561960937984,2.0
199,3.8285139776062347,1.3258562594026686,0.532330783896874,0.04605496642223172,0.9990548691555737,2.0
200,3.918789922805633,1.3373252028510123,0.5307757681017635,0.03932924662131406,0.9991960295297717,2.0
201,7.9936565588374915,1.589668297359449,0.5363675237943926,0.05570562598509909,0.9992907706680298,2.0
202,4.607972284387889,1.2910617844526238,0.5658407084217066,0.04663712563427868,0.9996302340050491,2.0
203,4.879948181577179,1.3199838472019285,0.5630328342069475,0.0523773360834602,0.9995294670994399,2.0
204,8.435608057286947,1.721440450428789,0.49782020705430635,0.042733699578914805,0.9993274910992049,2.0
205,7.344024158297421,1.5795649379473615,0.5252378897152233,0.046247095808519996,0.9993829093398905,2.0
206,2.9736046285791797,1.0388922885786864,0.6195600788342203,0.06844095942688078,0.9996688981355366,2.0
207,5.0295566718869456,1.2897570257972228,0.59066025908599,0.14272847260788432,0.999624185989455,2.0
208,16.117017982218165,2.596521243865144,0.3753862308756895,0.03239297072608876,0.99738890657847,2.0
209,23.0004046176892,2.2511107311883984,0.5147291549385851,0.043074930326229666,0.993309995204928,2.0
210,20.099088403581028,2.9827217488346855,0.3305808973473505,0.02978970784987232,0.9967696529278861,2.0
211,12.433389415369817,2.249621195772807,0.41566816924868966,0.03581436825117871,0.9980469760119384,2.0
212,20.258009917503145,3.0416354015093594,0.32273321682857686,0.02663616271715657,0.9968457077738753,2.0
213,7.5508365292130115,1.8148446555848767,0.457940369681228,0.031137990697465714,0.9983372823273827,2.0
214,18.334997348755763,2.862553641453128,0.3391090958510586,0.030224077287881092,0.9970889822605781,2.0
215,11.796432843366958,2.175515142920561,0.4260977591206846,0.035030476263890886,0.9980318353922124,2.0
